time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-18 00:00:00+00:00,6,2,53,14
2024-05-19 00:00:00+00:00,1,1,44,10
2024-05-20 00:00:00+00:00,7,3,32,13
2024-05-21 00:00:00+00:00,1,1,58,22
2024-05-22 00:00:00+00:00,9,4,119,35
2024-05-23 00:00:00+00:00,7,3,56,29
2024-05-24 00:00:00+00:00,1,1,21,16
2024-05-25 00:00:00+00:00,6,2,15,6
2024-05-26 00:00:00+00:00,6,2,31,9
2024-05-27 00:00:00+00:00,13,5,51,20
2024-05-28 00:00:00+00:00,12,3,237,22
2024-05-29 00:00:00+00:00,6,3,182,18
2024-05-30 00:00:00+00:00,10,6,66,21
2024-05-31 00:00:00+00:00,2,2,74,20
