time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-10 00:00:00+00:00,1,1,12,7
2023-11-11 00:00:00+00:00,6,2,7,3
2023-11-12 00:00:00+00:00,6,2,19,12
2023-11-13 00:00:00+00:00,3,3,43,16
2023-11-14 00:00:00+00:00,6,2,117,14
2023-11-15 00:00:00+00:00,9,4,57,20
2023-11-16 00:00:00+00:00,1,1,49,20
2023-11-17 00:00:00+00:00,8,3,29,16
2023-11-18 00:00:00+00:00,8,4,30,10
2023-11-19 00:00:00+00:00,1,1,8,7
2023-11-20 00:00:00+00:00,10,5,46,15
2023-11-21 00:00:00+00:00,7,3,52,20
2023-11-22 00:00:00+00:00,3,3,35,11
2023-11-23 00:00:00+00:00,7,2,41,11
